,feature,importance,stddev,p_value,n,p99_high,p99_low,seed,fold,model
4507,CC-p1-Pd,0.012076923076922985,0.006338819218711923,3.245388349887942e-08,20,0.016132020562626425,0.008021825591219545,27431,3,CatBoost_r9
4508,Tv-03-Pd,0.007538461538461438,0.005666975034507508,5.003405070784228e-06,20,0.011163763889116775,0.003913159187806102,27431,3,CatBoost_r9
4509,FR-p1-Pd,0.0071538461538460385,0.00458220190257113,5.94508495401874e-07,20,0.010085192635419543,0.004222499672272534,27431,3,CatBoost_r9
4510,Tv-09-Pd,0.0046153846153845265,0.00546783579469931,0.0006405216074746055,20,0.008113292730175347,0.0011174765005937063,27431,3,CatBoost_r9
4511,Tv-10-Pd,0.0018461538461537474,0.010297354172727067,0.21629605186401563,20,0.008433622832800209,-0.004741315140492715,27431,3,CatBoost_r9
4512,FR-pd-Pd,0.000999999999999912,0.005451293350231992,0.21108633392724385,20,0.004487325509000557,-0.002487325509000734,27431,3,CatBoost_r9
4513,Tv-08-Pd,-0.00030769230769241986,0.004981435482927593,0.6073246571401518,20,0.002879053646882754,-0.0034944382622675934,27431,3,CatBoost_r9
4514,CC-pt-Pd,-0.0014615384615385752,0.0018990400630342456,0.9986335192285412,20,-0.00024667614741422507,-0.002676400775662925,27431,3,CatBoost_r9
4515,dm-genero,-0.001846153846153925,0.0029781724355291673,0.993932763415144,20,5.905580545681683e-05,-0.003751363497764667,27431,3,CatBoost_r9
4516,CC-p2-Pd,-0.002000000000000113,0.0019396050865118206,0.9999047548000315,20,-0.0007591872495191251,-0.0032408127504811005,27431,3,CatBoost_r9
4517,cl-RC_e,-0.0022307692307693416,0.004038895291917316,0.9884229530419912,20,0.00035301074120491424,-0.0048145492027435975,27431,3,CatBoost_r9
4518,Tv-01-Pd,-0.002923076923077028,0.0017927498542359465,0.9999996773147566,20,-0.0017762110517571255,-0.004069942794396931,27431,3,CatBoost_r9
4519,Tv-11-Pd,-0.0052307692307693165,0.002141084227502952,0.9999999993792293,20,-0.0038610653524828497,-0.006600473109055783,27431,3,CatBoost_r9
4520,Tv-02-Pd,-0.005461538461538551,0.0020865722771938318,0.9999999998031829,20,-0.004126707209369385,-0.006796369713707716,27431,3,CatBoost_r9
4521,St-p3-Pd,-0.008153846153846244,0.006698563784393697,0.99998510063391,20,-0.0038686112823840615,-0.012439081025308427,27431,3,CatBoost_r9
4522,St-p2-Pd,0.09376923076923079,0.03305092660744497,5.0242056916407994e-11,20,0.11491271581931452,0.07262574571914705,27431,3,LightGBM_r96
4523,Tv-10-Pd,0.045307692307692236,0.024964502983602744,6.757033256541905e-08,20,0.06127809464726466,0.029337289968119816,27431,3,LightGBM_r96
4524,FR-p1-Pd,0.025076923076923115,0.014587443993627073,1.5054139850288863e-07,20,0.034408867311391624,0.015744978842454606,27431,3,LightGBM_r96
4525,dm-edad,0.015923076923076922,0.021626626955213845,0.0019138521182120922,20,0.029758158436594916,0.002087995409558927,27431,3,LightGBM_r96
4526,St-p1-Pd,0.014076923076923126,0.01663932148917306,0.0006281813970496588,20,0.024721503464288697,0.003432342689557555,27431,3,LightGBM_r96
4527,FR-p2-Pd,0.013769230769230789,0.008208965027353033,2.1504524370728e-07,20,0.019020706208754533,0.008517755329707045,27431,3,LightGBM_r96
4528,Tv-01-Pd,0.002461538461538515,0.003363200563713951,0.0019998888028271013,20,0.004613060011415459,0.0003100169116615711,27431,3,LightGBM_r96
4529,CC-pt-Pd,0.0024615384615384816,0.0038469634775376424,0.004993105145320132,20,0.004922534963742848,5.41959334115355e-07,27431,3,LightGBM_r96
4530,St-p3-Pd,0.0014615384615384807,0.006593127042463937,0.16698269209499483,20,0.0056793228737987336,-0.0027562459507217726,27431,3,LightGBM_r96
4531,CC-p1-Pd,0.0007692307692308109,0.002314430109790521,0.07679333541583891,20,0.0022498282425493514,-0.0007113667040877297,27431,3,LightGBM_r96
4532,dm-genero,0.0,0.0,0.5,20,0.0,0.0,27431,3,LightGBM_r96
4533,Tv-08-Pd,-0.0029999999999999636,0.008709649141365034,0.9300245705784664,20,0.002571775296927553,-0.00857177529692748,27431,3,LightGBM_r96
4534,CC-p2-Pd,-0.003153846153846107,0.004393449442846868,0.9976968836178792,20,-0.00034324923121076137,-0.005964443076481453,27431,3,LightGBM_r96
4535,cl-RC_e,-0.003153846153846124,0.0037841150388457927,0.9992859391747234,20,-0.0007330553330038921,-0.005574636974688355,27431,3,LightGBM_r96
4536,Tv-09-Pd,-0.004769230769230709,0.005775839669402156,0.9992274408523836,20,-0.0010742850525143634,-0.008464176485947054,27431,3,LightGBM_r96
4537,Tv-11-Pd,-0.007076923076923031,0.009658123639026404,0.9980169346450359,20,-0.0008983854764789915,-0.01325546067736707,27431,3,LightGBM_r96
4538,FR-pd-Pd,-0.008076923076923075,0.005326464485733734,0.9999991108610172,20,-0.004669453641601868,-0.011484392512244283,27431,3,LightGBM_r96
4539,Tv-03-Pd,-0.008153846153846145,0.0038695643806242507,0.9999999932120921,20,-0.005678391301889417,-0.010629301005802873,27431,3,LightGBM_r96
4540,Tv-02-Pd,-0.015384615384615353,0.009417808161003205,0.9999996858343011,20,-0.00935981346538948,-0.021409417303841223,27431,3,LightGBM_r96
4541,St-p2-Pd,0.08515384615384616,0.048896320949833746,1.2451238119468624e-07,20,0.1164340170030963,0.05387367530459602,27431,3,NeuralNetTorch_r22
4542,St-p1-Pd,0.07923076923076924,0.04434653043651175,8.536149885495133e-08,20,0.10760032795582657,0.05086121050571192,27431,3,NeuralNetTorch_r22
4543,dm-edad,0.024461538461538472,0.014500077857156285,1.9793762791967868e-07,20,0.03373759244450832,0.01518548447856862,27431,3,NeuralNetTorch_r22
4544,Tv-10-Pd,0.022153846153846135,0.017199798656053568,7.495222322335599e-06,20,0.03315697747503581,0.011150714832656458,27431,3,NeuralNetTorch_r22
4545,Tv-11-Pd,0.013923076923076922,0.017587083678127644,0.0010926135409128972,20,0.02517396393268049,0.0026721899134733527,27431,3,NeuralNetTorch_r22
4546,Tv-08-Pd,0.009461538461538483,0.014767164160406434,0.004951730101475786,20,0.018908454076526228,1.4622846550738089e-05,27431,3,NeuralNetTorch_r22
4547,CC-p1-Pd,0.006923076923076937,0.00829989137419397,0.0007091761048139981,20,0.012232720167634535,0.0016134336785193389,27431,3,NeuralNetTorch_r22
4548,FR-p1-Pd,0.006923076923076932,0.016346451533369378,0.03677288094412562,20,0.01738030124609667,-0.003534147399942807,27431,3,NeuralNetTorch_r22
4549,FR-pd-Pd,0.005461538461538473,0.01088400378819938,0.018466920492093933,20,0.012424301536659363,-0.0015012246135824164,27431,3,NeuralNetTorch_r22
4550,St-p3-Pd,0.0025384615384615506,0.005023147912277131,0.017878936158929545,20,0.0057518919529561015,-0.0006749688760329998,27431,3,NeuralNetTorch_r22
4551,FR-p2-Pd,0.0020769230769230817,0.007357490669411857,0.11103578115773047,20,0.006783689571626998,-0.0026298434177808353,27431,3,NeuralNetTorch_r22
4552,CC-p2-Pd,-0.00015384615384613775,0.003765138652832657,0.5715289830695157,20,0.0022548050093477976,-0.002562497317040073,27431,3,NeuralNetTorch_r22
4553,Tv-01-Pd,-0.0003846153846153666,0.007144458600559636,0.5938374684788251,20,0.004185869292139437,-0.004955100061370171,27431,3,NeuralNetTorch_r22
4554,cl-RC_e,-0.0007692307692307776,0.008823682071944708,0.6495163405376285,20,0.004875494178747838,-0.006413955717209392,27431,3,NeuralNetTorch_r22
4555,dm-genero,-0.001384615384615362,0.0028630095039128903,0.9782432140875635,20,0.0004469217266798509,-0.0032161524959105747,27431,3,NeuralNetTorch_r22
4556,Tv-09-Pd,-0.003307692307692278,0.008006148369206491,0.9598573577427739,20,0.0018140363616315838,-0.00842942097701614,27431,3,NeuralNetTorch_r22
4557,CC-pt-Pd,-0.0058461538461538395,0.004396992262100764,0.9999949648510914,20,-0.003033290495505156,-0.008659017196802524,27431,3,NeuralNetTorch_r22
4558,Tv-03-Pd,-0.006538461538461526,0.01036097173458928,0.9945582610941548,20,8.970515642569427e-05,-0.013166628233348746,27431,3,NeuralNetTorch_r22
4559,Tv-02-Pd,-0.010923076923076902,0.013732325635601303,0.9989483818178726,20,-0.002138172789290394,-0.01970798105686341,27431,3,NeuralNetTorch_r22
4560,St-p2-Pd,0.15646153846153837,0.04373727514372403,8.814856488936884e-13,20,0.18444134169417814,0.1284817352288986,27431,3,XGBoost_r33
4561,St-p1-Pd,0.027153846153846084,0.011428899537043891,9.81958754283912e-10,20,0.034465192349082976,0.01984249995860919,27431,3,XGBoost_r33
4562,FR-p2-Pd,0.020307692307692204,0.020704502524566622,0.00015868402083318175,20,0.033552868299187265,0.0070625163161971444,27431,3,XGBoost_r33
4563,dm-edad,0.014615384615384535,0.014752183143706224,0.00014349836624310476,20,0.024052716508064037,0.005178052722705035,27431,3,XGBoost_r33
4564,CC-p1-Pd,0.011846153846153779,0.006256233266671984,3.565502978516525e-08,20,0.015848419081099383,0.007843888611208175,27431,3,XGBoost_r33
4565,Tv-09-Pd,0.008153846153846078,0.005844448931026839,2.7114547995596667e-06,20,0.011892682891068092,0.004415009416624062,27431,3,XGBoost_r33
4566,FR-p1-Pd,0.005384615384615288,0.005294209243166809,0.00010982224622529216,20,0.008771450353402446,0.001997780415828129,27431,3,XGBoost_r33
4567,Tv-03-Pd,0.0038461538461538047,0.002470630980144517,6.18720730332777e-07,20,0.005426676831587816,0.0022656308607197934,27431,3,XGBoost_r33
4568,FR-pd-Pd,0.002153846153846101,0.0028846828602094865,0.0017237484758368578,20,0.003999248240555921,0.0003084440671362804,27431,3,XGBoost_r33
4569,Tv-10-Pd,0.001923076923076855,0.006447932465047138,0.09901917284239524,20,0.006047976817652397,-0.0022018229714986875,27431,3,XGBoost_r33
4570,CC-pt-Pd,0.0011538461538460997,0.0023345268410264602,0.019772626314029127,20,0.0026472999970174275,-0.0003396076893252278,27431,3,XGBoost_r33
4571,Tv-11-Pd,0.0001538461538460656,0.0031529079279875648,0.414793002998155,20,0.0021708383680576677,-0.0018631460603655363,27431,3,XGBoost_r33
4572,Tv-01-Pd,-0.0006923076923077808,0.0024693701324073193,0.8874384141758335,20,0.0008874086980313789,-0.0022720240826469406,27431,3,XGBoost_r33
4573,dm-genero,-0.0012307692307693518,0.0010705421137515068,0.9999709906792241,20,-0.0005459172916260986,-0.001915621169912605,27431,3,XGBoost_r33
4574,Tv-08-Pd,-0.001384615384615462,0.0048624813312090325,0.8908931124704393,20,0.001726032693540712,-0.004495263462771636,27431,3,XGBoost_r33
4575,cl-RC_e,-0.001461538461538514,0.00261633704972624,0.9890890493562089,20,0.0002121962556117772,-0.003135273178688805,27431,3,XGBoost_r33
4576,CC-p2-Pd,-0.0019230769230770051,0.002050438423012275,0.9997541950799066,20,-0.0006113613800304261,-0.0032347924661235844,27431,3,XGBoost_r33
4577,Tv-02-Pd,-0.0029230769230770117,0.0026364949411268215,0.9999563627702323,20,-0.0012364467104227183,-0.004609707135731305,27431,3,XGBoost_r33
4578,St-p3-Pd,-0.00630769230769238,0.007827158080209042,0.9990543611718269,20,-0.0013004680982427316,-0.011314916517142028,27431,3,XGBoost_r33
4579,St-p2-Pd,0.06873076923076929,0.03831411015618273,8.037821884627741e-08,20,0.09324124135508279,0.044220297106455794,27431,3,ExtraTrees_r42
4580,St-p1-Pd,0.022038461538461597,0.015255072010620152,1.7114384036827546e-06,20,0.03179750372282935,0.012279419354093844,27431,3,ExtraTrees_r42
4581,FR-p1-Pd,0.020653846153846234,0.008206593576975285,3.793068237317351e-10,20,0.025903804518638475,0.015403887789053994,27431,3,ExtraTrees_r42
4582,CC-p1-Pd,0.017961538461538546,0.00797565198607157,2.346058398992684e-09,20,0.023063757849668774,0.012859319073408319,27431,3,ExtraTrees_r42
4583,Tv-10-Pd,0.014769230769230845,0.013522073260991266,5.1462181782710314e-05,20,0.023419631323371555,0.006118830215090135,27431,3,ExtraTrees_r42
4584,St-p3-Pd,0.009230769230769292,0.010600176866954292,0.00048760943164967115,20,0.016011961291635922,0.002449577169902661,27431,3,ExtraTrees_r42
4585,Tv-03-Pd,0.007038461538461627,0.003661774904759974,2.835711320885439e-08,20,0.009380988387258787,0.004695934689664466,27431,3,ExtraTrees_r42
4586,FR-p2-Pd,0.0062307692307693174,0.0089390475533824,0.0028366062510903093,20,0.011949296295131685,0.0005122421664069494,27431,3,ExtraTrees_r42
4587,dm-edad,0.005384615384615449,0.004031949637092579,4.759946247710249e-06,20,0.007963952051544309,0.002805278717686588,27431,3,ExtraTrees_r42
4588,Tv-09-Pd,0.004615384615384693,0.0059322448633426115,0.001254985602521539,20,0.00841038655500556,0.000820382675763827,27431,3,ExtraTrees_r42
4589,FR-pd-Pd,0.003923076923077001,0.0026044065860623146,9.738194420390397e-07,20,0.005589179431208924,0.0022569744149450784,27431,3,ExtraTrees_r42
4590,CC-pt-Pd,0.0015769230769231424,0.005231930092666554,0.09676866372250169,20,0.004923916551909718,-0.0017700703980634332,27431,3,ExtraTrees_r42
4591,Tv-02-Pd,3.846153846162048e-05,0.004698807471443182,0.4855904570046005,20,0.0030444034506409163,-0.0029674803737176755,27431,3,ExtraTrees_r42
4592,cl-RC_e,-0.0007692307692306888,0.007318870632211594,0.6781589479725909,20,0.003912829544346267,-0.005451291082807645,27431,3,ExtraTrees_r42
4593,Tv-01-Pd,-0.004076923076923011,0.0036432298359417533,0.9999606477553701,20,-0.0017462599616292398,-0.006407586192216782,27431,3,ExtraTrees_r42
4594,Tv-08-Pd,-0.004999999999999926,0.006586510756760788,0.9984804091342012,20,-0.0007864481873128444,-0.009213551812687008,27431,3,ExtraTrees_r42
4595,CC-p2-Pd,-0.005076923076923007,0.00538981819204113,0.9997641713829871,20,-0.0016289247282043739,-0.00852492142564164,27431,3,ExtraTrees_r42
4596,Tv-11-Pd,-0.005538461538461464,0.006023932338777861,0.9997031803125459,20,-0.0016848048812536961,-0.009392118195669232,27431,3,ExtraTrees_r42
4597,dm-genero,-0.005692307692307619,0.0032193745463421214,0.9999999004203344,20,-0.0036327951588262805,-0.007751820225788957,27431,3,ExtraTrees_r42
4598,St-p2-Pd,0.17323076923076924,0.05054027628166687,1.8786310731523155e-12,20,0.20556261846091506,0.14089892000062343,27431,3,CatBoost_r137
4599,dm-edad,0.021999999999999992,0.014039140907525782,5.644617045481933e-07,20,0.030981181357481985,0.013018818642517997,27431,3,CatBoost_r137
4600,CC-p1-Pd,0.017846153846153862,0.006923526751018206,2.545607775734056e-10,20,0.02227530302229325,0.013417004670014474,27431,3,CatBoost_r137
4601,St-p1-Pd,0.014076923076923088,0.010437636424327133,4.200079681040727e-06,20,0.02075413404644122,0.007399712107404957,27431,3,CatBoost_r137
4602,FR-p2-Pd,0.01192307692307693,0.018413398774747437,0.004631831299487177,20,0.023702577883494926,0.0001435759626589369,27431,3,CatBoost_r137
4603,Tv-09-Pd,0.009461538461538466,0.007607221732354538,1.1503885363459717e-05,20,0.014328064017117871,0.00459501290595906,27431,3,CatBoost_r137
4604,FR-p1-Pd,0.008846153846153837,0.008184648869067898,5.770714819839545e-05,20,0.014082073645278036,0.0036102340470296384,27431,3,CatBoost_r137
4605,FR-pd-Pd,0.0029230769230768837,0.002169980058376737,4.264949818531071e-06,20,0.004311266170180575,0.0015348876759731928,27431,3,CatBoost_r137
4606,Tv-10-Pd,0.0012307692307692297,0.007513716306278565,0.23638720914891614,20,0.006037477081331745,-0.003575938619793285,27431,3,CatBoost_r137
4607,CC-pt-Pd,0.001153846153846122,0.0029051227855724825,0.045856379553956376,20,0.0030123241600746404,-0.000704631852382396,27431,3,CatBoost_r137
4608,Tv-03-Pd,0.0006153846153846343,0.0043628624399809175,0.2678437888897352,20,0.0034064142851709346,-0.002175645054401666,27431,3,CatBoost_r137
4609,Tv-02-Pd,-0.00030769230769230884,0.0034797093919617496,0.6515411633046282,20,0.001918362785450112,-0.0025337474008347294,27431,3,CatBoost_r137
4610,cl-RC_e,-0.0003846153846153777,0.0039892412146549025,0.6644024556831931,20,0.002167399661287576,-0.0029366304305183315,27431,3,CatBoost_r137
4611,Tv-01-Pd,-0.0007692307692307831,0.0021468945074595456,0.9372148496065891,20,0.0006041900870653522,-0.002142651625526918,27431,3,CatBoost_r137
4612,Tv-08-Pd,-0.0009230769230769264,0.005408276527549488,0.7726700985217752,20,0.002536729673728236,-0.004382883519882089,27431,3,CatBoost_r137
4613,CC-p2-Pd,-0.0015384615384615274,0.0021757131728816596,0.9974351321588277,20,-0.0001466046779724393,-0.0029303183989506155,27431,3,CatBoost_r137
4614,dm-genero,-0.0016153846153845741,0.0018990400630341767,0.9994008065289054,20,-0.0004005223012602682,-0.0028302469295088803,27431,3,CatBoost_r137
4615,Tv-11-Pd,-0.0020000000000000018,0.004439285562615506,0.9708503694974139,20,0.000839919408040752,-0.0048399194080407555,27431,3,CatBoost_r137
4616,St-p3-Pd,-0.003307692307692295,0.004846443022025809,0.9967217939209185,20,-0.00020730432767109225,-0.006408080287713497,27431,3,CatBoost_r137
4617,St-p2-Pd,0.2038461538461537,0.0874191355662929,1.333610151731121e-09,20,0.2597703101607547,0.14792199753155272,27431,3,NeuralNetFastAI_r102
4618,FR-p1-Pd,0.05023076923076915,0.02789076436460824,7.578517558009774e-08,20,0.06807317245239823,0.032388366009140065,27431,3,NeuralNetFastAI_r102
4619,St-p1-Pd,0.04423076923076918,0.02628391093121274,2.0517593786740662e-07,20,0.06104522906218116,0.027416309399357193,27431,3,NeuralNetFastAI_r102
4620,Tv-10-Pd,0.028846153846153817,0.018887626844989416,8.060522124719388e-07,20,0.04092903008656268,0.01676327760574495,27431,3,NeuralNetFastAI_r102
4621,dm-edad,0.02784615384615381,0.014797712079167876,3.917702356901277e-08,20,0.03731261171093428,0.018379695981373338,27431,3,NeuralNetFastAI_r102
4622,FR-pd-Pd,0.023615384615384566,0.0191587314713528,1.2822473351586313e-05,20,0.0358716931072581,0.011359076123511032,27431,3,NeuralNetFastAI_r102
4623,FR-p2-Pd,0.010538461538461502,0.006319136453545694,2.3365330645509006e-07,20,0.01458096747851845,0.006495955598404553,27431,3,NeuralNetFastAI_r102
4624,CC-p1-Pd,0.00953846153846149,0.003550586513587626,1.2699054675580773e-10,20,0.011809858457546913,0.007267064619376068,27431,3,NeuralNetFastAI_r102
4625,Tv-08-Pd,0.009076923076923043,0.017079877192784074,0.014067773867360061,20,0.020003337708867114,-0.0018494915550210256,27431,3,NeuralNetFastAI_r102
4626,CC-p2-Pd,0.00853846153846149,0.006870697033983774,1.1618795777523993e-05,20,0.012933814254199491,0.004143108822723488,27431,3,NeuralNetFastAI_r102
4627,cl-RC_e,0.007384615384615323,0.00705188317889146,8.098419618521369e-05,20,0.011895877302889116,0.002873353466341529,27431,3,NeuralNetFastAI_r102
4628,Tv-03-Pd,0.006615384615384573,0.0054701135851729045,1.60957061398399e-05,20,0.010114749888378481,0.003116019342390666,27431,3,NeuralNetFastAI_r102
4629,Tv-09-Pd,0.005307692307692275,0.006223792765462103,0.0005860390881061272,20,0.009289204561624818,0.0013261800537597316,27431,3,NeuralNetFastAI_r102
4630,dm-genero,0.0046153846153845655,0.005712950860684258,0.0009265067857516625,20,0.008270098825047038,0.0009606704057220933,27431,3,NeuralNetFastAI_r102
4631,Tv-01-Pd,0.003615384615384587,0.0019508121427226986,4.935296385972701e-08,20,0.004863366793466336,0.0023674024373028383,27431,3,NeuralNetFastAI_r102
4632,Tv-02-Pd,0.0036153846153845538,0.005519422967777353,0.004302094538339494,20,0.007146294304857579,8.447492591152819e-05,27431,3,NeuralNetFastAI_r102
4633,CC-pt-Pd,0.0036153846153845538,0.0013462984306391282,1.2780855665711475e-10,20,0.004476644606042654,0.002754124624726454,27431,3,NeuralNetFastAI_r102
4634,St-p3-Pd,0.002461538461538443,0.006553804337362552,0.05469367963240076,20,0.006654167178852077,-0.0017310902557751912,27431,3,NeuralNetFastAI_r102
4635,Tv-11-Pd,-0.0018461538461538919,0.004481179717431457,0.9594627724508302,20,0.0010205662760259153,-0.004712873968333699,27431,3,NeuralNetFastAI_r102
4636,St-p2-Pd,0.28384615384615375,0.07596570223816079,4.061168362334757e-13,20,0.3324432691000983,0.2352490385922092,27431,3,CatBoost_r13
4637,CC-p1-Pd,0.030769230769230722,0.01120572883692707,8.768485179762592e-11,20,0.037937809216453136,0.023600652322008312,27431,3,CatBoost_r13
4638,St-p1-Pd,0.02230769230769227,0.013900030134688586,4.039391416838306e-07,20,0.031199881105881653,0.01341550350950289,27431,3,CatBoost_r13
4639,dm-edad,0.021307692307692284,0.014682564546106239,1.6110167828531706e-06,20,0.03070048748298875,0.011914897132395817,27431,3,CatBoost_r13
4640,FR-p2-Pd,0.02076923076923074,0.018951001416469108,4.9581726217655434e-05,20,0.0328926492709974,0.008645812267464081,27431,3,CatBoost_r13
4641,FR-p1-Pd,0.008153846153846117,0.007303536001072762,4.039401720554579e-05,20,0.012826096529321084,0.003481595778371151,27431,3,CatBoost_r13
4642,Tv-10-Pd,0.0033846153846153635,0.008937305422525807,0.053333676730311,20,0.009102027965315621,-0.0023327971960848933,27431,3,CatBoost_r13
4643,FR-pd-Pd,0.0010769230769230643,0.004439285562615542,0.1457719236053313,20,0.003916842484963842,-0.0017629963311177129,27431,3,CatBoost_r13
4644,St-p3-Pd,0.00038461538461533886,0.00945576006031673,0.4287918834198575,20,0.006433696060842142,-0.005664465291611464,27431,3,CatBoost_r13
4645,Tv-09-Pd,-0.00023076923076925104,0.006627049314909027,0.5610558158060365,20,0.004008716087756851,-0.004470254549295354,27431,3,CatBoost_r13
4646,Tv-03-Pd,-0.0007692307692307887,0.0019006792865272305,0.9569234050620194,20,0.00044668019620156614,-0.001985141734663144,27431,3,CatBoost_r13
4647,CC-pt-Pd,-0.0009999999999999788,0.0028792798158330793,0.9315645384011288,20,0.0008419456272479224,-0.0028419456272478797,27431,3,CatBoost_r13
4648,Tv-01-Pd,-0.0013076923076923096,0.0020136562728469793,0.9954534036962566,20,-1.9507204544340654e-05,-0.0025958774108402784,27431,3,CatBoost_r13
4649,Tv-02-Pd,-0.0033076923076923227,0.004499904839991817,0.9980626161570901,20,-0.00042899326723230087,-0.006186391348152345,27431,3,CatBoost_r13
4650,cl-RC_e,-0.0036153846153846258,0.004001712495456684,0.9996506683976237,20,-0.001055391386530261,-0.0061753778442389905,27431,3,CatBoost_r13
4651,dm-genero,-0.003769230769230786,0.0036500619654044764,0.9999061995880208,20,-0.0014341969738386607,-0.006104264564622911,27431,3,CatBoost_r13
4652,Tv-08-Pd,-0.00400000000000002,0.006341275268716414,0.9945434481028368,20,5.666868088257445e-05,-0.008056668680882614,27431,3,CatBoost_r13
4653,CC-p2-Pd,-0.005615384615384633,0.004272703478727333,0.9999941714746586,20,-0.0028820318353278583,-0.008348737395441407,27431,3,CatBoost_r13
4654,Tv-11-Pd,-0.006615384615384618,0.004296689244236584,0.9999992789432529,20,-0.0038666875552571763,-0.00936408167551206,27431,3,CatBoost_r13
4655,St-p2-Pd,0.23434615384615382,0.06596492891511903,9.968642428776109e-13,20,0.2765455301272558,0.19214677756505183,27431,3,RandomForest_r195
4656,St-p1-Pd,0.03607692307692297,0.015527474369411905,1.4144066211344767e-09,20,0.04601022770388813,0.02614361844995781,27431,3,RandomForest_r195
4657,FR-p2-Pd,0.02646153846153837,0.02533660040017321,8.329339972311975e-05,20,0.04266998060731278,0.010253096315763956,27431,3,RandomForest_r195
4658,CC-p1-Pd,0.022499999999999916,0.008809110965429254,2.965542539944301e-10,20,0.028135403455227907,0.016864596544771925,27431,3,RandomForest_r195
4659,dm-edad,0.016038461538461436,0.010036603827051736,4.291283913049556e-07,20,0.022459122159912213,0.00961780091701066,27431,3,RandomForest_r195
4660,Tv-09-Pd,0.01507692307692297,0.005582818327655086,1.1620212819315326e-10,20,0.018648388326599794,0.011505457827246147,27431,3,RandomForest_r195
4661,FR-p1-Pd,0.010192307692307584,0.00842973411890777,1.613975490194887e-05,20,0.015585014512187141,0.004799600872428026,27431,3,RandomForest_r195
4662,Tv-10-Pd,0.009615384615384503,0.010622188748207877,0.000343116364816498,20,0.016410658214349512,0.0028201110164194944,27431,3,RandomForest_r195
4663,Tv-08-Pd,0.00903846153846144,0.006852428548807055,5.568855473075455e-06,20,0.013422127458007329,0.00465479561891555,27431,3,RandomForest_r195
4664,FR-pd-Pd,0.0071153846153845235,0.004400355298358384,3.6311199331578903e-07,20,0.009930399382472463,0.004300369848296585,27431,3,RandomForest_r195
4665,CC-pt-Pd,0.0046923076923075955,0.003841292474276967,1.4286853111250241e-05,20,0.007149676315206634,0.0022349390694085575,27431,3,RandomForest_r195
4666,Tv-03-Pd,0.0038461538461537436,0.0037017423321983644,8.795422334225575e-05,20,0.006214248834524443,0.0014780588577830442,27431,3,RandomForest_r195
4667,Tv-02-Pd,0.000576923076922986,0.0020256068600955465,0.10906029637504458,20,0.0018727532626379557,-0.0007189071087919836,27431,3,RandomForest_r195
4668,Tv-11-Pd,0.0005384615384614489,0.0021771440925844533,0.14125251992663126,20,0.001931233793235945,-0.0008543107163130471,27431,3,RandomForest_r195
4669,Tv-01-Pd,3.846153846145395e-05,0.001308168524863128,0.44838677902254714,20,0.0008753288970366048,-0.0007984058201136969,27431,3,RandomForest_r195
4670,dm-genero,-1.1102230246251565e-16,0.0014336786404555446,0.5000000000001363,20,0.0009171592452195968,-0.0009171592452198188,27431,3,RandomForest_r195
4671,CC-p2-Pd,-7.692307692316324e-05,0.0016723147316874013,0.5803969286152513,20,0.0009928975047637232,-0.0011467436586100495,27431,3,RandomForest_r195
4672,St-p3-Pd,-0.0007307692307693125,0.006859696381334853,0.6803960753934208,20,0.0036575460987681085,-0.005119084560306734,27431,3,RandomForest_r195
4673,cl-RC_e,-0.0036538461538462574,0.003929263994736162,0.999733341086915,20,-0.0011402000005241194,-0.006167492307168395,27431,3,RandomForest_r195
4674,St-p2-Pd,0.10023076923076919,0.042720547249208755,1.2063709558266854e-09,20,0.12756014679477296,0.07290139166676543,27431,3,LightGBM_r188
4675,St-p1-Pd,0.028999999999999953,0.016832847424413346,1.458323214461315e-07,20,0.03976838365518782,0.018231616344812088,27431,3,LightGBM_r188
4676,CC-p1-Pd,0.021461538461538438,0.008709649141365034,5.386335635907456e-10,20,0.027033313758465953,0.015889763164610923,27431,3,LightGBM_r188
4677,dm-edad,0.01738461538461533,0.009137177352210193,3.3138445778193145e-08,20,0.023229890920790527,0.011539339848440137,27431,3,LightGBM_r188
4678,Tv-09-Pd,0.01376923076923071,0.008071233778021212,1.6830429648097944e-07,20,0.01893259616434436,0.008605865374117061,27431,3,LightGBM_r188
4679,FR-p2-Pd,0.013153846153846117,0.01567717775019309,0.000674410552818379,20,0.023182919690139858,0.003124772617552377,27431,3,LightGBM_r188
4680,Tv-10-Pd,0.010307692307692278,0.013007436246064081,0.0010839751687878555,20,0.018628866992901325,0.00198651762248323,27431,3,LightGBM_r188
4681,FR-p1-Pd,0.006230769230769195,0.008163312814866283,0.0014572960438860303,20,0.011453039834867859,0.0010084986266705315,27431,3,LightGBM_r188
4682,Tv-03-Pd,0.00538461538461536,0.00505343604101374,6.730085611696551e-05,20,0.00861742185487814,0.0021518089143525805,27431,3,LightGBM_r188
4683,FR-pd-Pd,0.0012307692307691963,0.003101119437024443,0.04596917406536398,20,0.003214631082330133,-0.0007530926207917404,27431,3,LightGBM_r188
4684,St-p3-Pd,0.0004615384615384133,0.007877922507445902,0.3980681648733785,20,0.005501237915059339,-0.004578160991982512,27431,3,LightGBM_r188
4685,Tv-08-Pd,-0.0010769230769231142,0.004411135084925986,0.8557170038040449,20,0.0017449877829383274,-0.0038988339367845557,27431,3,LightGBM_r188
