Model,Nvariables,nFolds,Seed,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Roc_auc,PR_auc,Log_loss,ROC_AUC
NeuralNetTorch_r31,19,5,51,0.821656050955414,0.7330693296602387,0.821656050955414,,0.7481060606060606,0.821656050955414,0.821656050955414,0.824441191597104,0.7399585921325051,,0.542935809077425,1.0083105935019834,0.8296065493646139
NeuralNetTorch_r36,19,5,51,0.8312101910828026,0.7463919318379413,0.8312101910828026,,0.7597140762463344,0.8312101910828026,0.8312101910828026,0.8334308785059331,0.7525978563039826,,0.5441139950338473,0.405641278743759,0.8605205278592375
NeuralNetTorch_r41,19,5,51,0.8439490445859873,0.765183812171764,0.8439490445859873,,0.762218963831867,0.8439490445859873,0.8439490445859873,0.8435104231652374,0.7636813245887539,,0.6003847220040288,0.5805705009227201,0.8696847507331378
NeuralNetTorch_r71,19,5,51,0.8471337579617835,0.7718503937007875,0.8471337579617835,,0.7531158357771262,0.8471337579617835,0.8471337579617835,0.844407628811415,0.7617150445835705,,0.6991000120473141,0.38800806714281727,0.9027370478983382
NeuralNetTorch_r76,19,5,51,0.856687898089172,0.7914004914004914,0.856687898089172,,0.7536045943304008,0.856687898089172,0.856687898089172,0.851728379410888,0.7696708885520074,,0.6978141800713413,0.401883043625499,0.8971163245356795
NeuralNetTorch_r79,19,5,51,0.8121019108280255,0.7256297918948521,0.8121019108280255,,0.7642961876832844,0.8121019108280255,0.8121019108280255,0.8194866208660996,0.7404267839878942,,0.5847969085872694,0.5327233237237463,0.8433528836754642
NeuralNetTorch_r86,19,5,51,0.856687898089172,0.7832298136645963,0.856687898089172,,0.7925219941348973,0.856687898089172,0.856687898089172,0.8578442138990452,0.7876943881000675,,0.6952233298229153,0.46968412971873286,0.9038367546432062
NeuralNetTorch_r87,19,5,51,0.8407643312101911,0.760304054054054,0.8407643312101911,,0.7824413489736071,0.8407643312101911,0.8407643312101911,0.8440087113471264,0.7701990632318502,,0.5746655028379709,0.51679563514651,0.8521505376344086
NeuralNetTorch_r89,19,5,51,0.8375796178343949,0.7570428225154862,0.8375796178343949,,0.791544477028348,0.8375796178343949,0.8375796178343949,0.8426747499771496,0.7713428999785821,,0.6363903912857025,0.6324543348566075,0.8793377321603127
RandomForestEntr,19,5,51,0.8726114649681529,0.8269696969696969,0.8726114649681529,,0.7636852394916911,0.8726114649681529,0.8726114649681529,0.8658164946189326,0.7885237068965517,,0.7818710421677335,0.28033552352650254,0.9256781524926686
RandomForestGini,19,5,51,0.8694267515923567,0.8228340392760878,0.8694267515923567,,0.7561094819159335,0.8694267515923567,0.8694267515923567,0.8619391797750321,0.7817781167895583,,0.7712002413132479,0.28791557113937943,0.9210043988269795
RandomForest_r127,19,5,51,0.8598726114649682,0.7866541353383458,0.8598726114649682,,0.8167766373411535,0.8598726114649682,0.8598726114649682,0.8633650346418107,0.7998029328232771,,0.7801714119837593,0.2782826856168875,0.9279081133919844
RandomForest_r15,19,5,51,0.8662420382165605,0.7985703812316716,0.8662420382165605,,0.7985703812316716,0.8662420382165605,0.8662420382165605,0.8662420382165605,0.7985703812316716,,0.7932705491552995,0.26621394006789034,0.9316959921798631
RandomForest_r16,19,5,51,0.856687898089172,0.7895760802785173,0.856687898089172,,0.7591642228739003,0.856687898089172,0.856687898089172,0.8527218109413862,0.7725187152861628,,0.7978476626772144,0.2679471159403155,0.9276942815249267
RandomForest_r166,19,5,51,0.8694267515923567,0.8228340392760878,0.8694267515923567,,0.7561094819159335,0.8694267515923567,0.8694267515923567,0.8619391797750321,0.7817781167895583,,0.7712002413132479,0.28791557113937943,0.9210043988269795
RandomForest_r195,19,5,51,0.8630573248407644,0.8024219024219024,0.8630573248407644,,0.7631964809384164,0.8630573248407644,0.8630573248407644,0.8583182292148486,0.7799077379496959,,0.7897190468324893,0.269039862001394,0.9274499022482894
RandomForest_r34,19,5,51,0.7229299363057324,0.7019587839216487,0.7229299363057324,,0.8023582600195504,0.7229299363057324,0.7229299363057324,0.7485532568903671,0.6895223157966517,,0.640275543555476,0.437234638692386,0.8777798142717498
RandomForest_r39,19,5,51,0.8662420382165605,0.8011392729134665,0.8662420382165605,,0.7874511241446724,0.8662420382165605,0.8662420382165605,0.8646871019108281,0.7939375,,0.7902530911082944,0.2631668944243771,0.9322458455522972
XGBoost,19,5,51,0.8535031847133758,0.7781221303948577,0.8535031847133758,,0.7960654936461389,0.8535031847133758,0.8535031847133758,0.8557909788119068,0.7863945578231293,,0.7566929946413079,0.30569925731291625,0.9232038123167156
XGBoost_r194,19,5,51,0.8630573248407644,0.7914227249474223,0.8630573248407644,,0.813233137829912,0.8630573248407644,0.8630573248407644,0.8655253594006511,0.801356460843595,,0.7792588029345543,0.29275887744980805,0.9287634408602151
XGBoost_r22,19,5,51,0.856687898089172,0.7824987210822486,0.856687898089172,,0.8036412512218964,0.856687898089172,0.856687898089172,0.8592707249541698,0.7921172264642273,,0.7874798356695378,0.2799139184232215,0.9307184750733137
XGBoost_r31,19,5,51,0.856687898089172,0.7823430962343096,0.856687898089172,,0.8092008797653959,0.856687898089172,0.856687898089172,0.859937449440988,0.7942242998820395,,0.752596445659155,0.2975399938914765,0.9261363636363638
XGBoost_r33,19,5,51,0.8630573248407644,0.7918912652871964,0.8630573248407644,,0.8076735092864125,0.8630573248407644,0.8630573248407644,0.8648590146368891,0.7992775060579482,,0.7587172769694033,0.29475461267135145,0.9259530791788857
XGBoost_r34,19,5,51,0.8598726114649682,0.7871326905417815,0.8598726114649682,,0.8056573802541545,0.8598726114649682,0.8598726114649682,0.8620609362548675,0.7956817509612542,,0.7567509077950322,0.2884525969274455,0.9252199413489736
XGBoost_r49,19,5,51,0.8598726114649682,0.7871326905417815,0.8598726114649682,,0.8056573802541545,0.8598726114649682,0.8598726114649682,0.8620609362548675,0.7956817509612542,,0.7493981786417757,0.3053256661665487,0.9223484848484849
XGBoost_r89,19,5,51,0.8598726114649682,0.7871326905417815,0.8598726114649682,,0.8056573802541545,0.8598726114649682,0.8598726114649682,0.8620609362548675,0.7956817509612542,,0.7417938069407445,0.31115039878800776,0.9147727272727273
XGBoost_r95,19,5,51,0.856687898089172,0.7823430962343096,0.856687898089172,,0.8092008797653959,0.856687898089172,0.856687898089172,0.859937449440988,0.7942242998820395,,0.7473360354473715,0.31503791400766307,0.9179496578690127
XGBoost_r98,19,5,51,0.8694267515923567,0.80538164801113,0.8694267515923567,,0.79502688172043,0.8694267515923567,0.8694267515923567,0.8683009627609537,0.8000031069891722,,0.7602138330120531,0.28936037045533547,0.923448191593353
CatBoost,19,5,83,0.8853503184713376,0.8213732861565679,0.8853503184713376,,0.855144183773216,0.8853503184713376,0.8853503184713376,0.8882077556160268,0.8362023995826813,,0.8016923177321954,0.27987528791041455,0.935483870967742
CatBoost_r12,19,5,83,0.8757961783439491,0.8075822603719599,0.8757961783439491,,0.8546554252199414,0.8757961783439491,0.8757961783439491,0.8801964579944561,0.8268063982349697,,0.8395678103992499,0.266780217611539,0.9430596285434996
CatBoost_r128,19,5,83,0.8757961783439491,0.8100909986668985,0.8757961783439491,,0.8268572825024438,0.8757961783439491,0.8757961783439491,0.8774302690892714,0.8179493659595344,,0.8061875375906983,0.2919438145919905,0.9256476050830889
CatBoost_r13,19,5,83,0.8694267515923567,0.7998605299860531,0.8694267515923567,,0.8283846529814272,0.8694267515923567,0.8694267515923567,0.8723874539351226,0.8125154732258582,,0.8212456607054588,0.28201459835321974,0.9337732160312806
CatBoost_r137,19,5,83,0.8853503184713376,0.8213732861565679,0.8853503184713376,,0.855144183773216,0.8853503184713376,0.8853503184713376,0.8882077556160268,0.8362023995826813,,0.8242131373124274,0.26775798320977007,0.940065982404692
CatBoost_r143,19,5,83,0.8789808917197452,0.8141643709825528,0.8789808917197452,,0.8344330400782014,0.8789808917197452,0.8789808917197452,0.8808708085837491,0.8235433303756285,,0.8067274403888439,0.2918153394698174,0.9241813294232649
CatBoost_r163,19,5,83,0.8789808917197452,0.8116589571068125,0.8789808917197452,,0.862231182795699,0.8789808917197452,0.8789808917197452,0.8835054800022951,0.8320382882882882,,0.8423123011564191,0.2634095382404021,0.9462976539589443
CatBoost_r167,19,5,83,0.8630573248407644,0.7909200504137213,0.8630573248407644,,0.824352394916911,0.8630573248407644,0.8630573248407644,0.8667713926365183,0.8053204527431331,,0.8199401230381828,0.28402793160633555,0.9327956989247312
CatBoost_r177,19,5,83,0.8726114649681529,0.8045045045045045,0.8726114649681529,,0.8304007820136852,0.8726114649681529,0.8726114649681529,0.8752069690777011,0.8161592505854801,,0.8154023825480735,0.2760220381483541,0.9334066471163245
CatBoost_r180,19,5,83,0.8853503184713376,0.8207301173402868,0.8853503184713376,,0.8607038123167156,0.8853503184713376,0.8853503184713376,0.8887061114912881,0.8378099173553719,,0.8268299527162181,0.2818949063843874,0.9312072336265884
CatBoost_r198,19,5,83,0.8694267515923567,0.7998605299860531,0.8694267515923567,,0.8283846529814272,0.8694267515923567,0.8694267515923567,0.8723874539351226,0.8125154732258582,,0.8130545761218825,0.2744618098749808,0.9345674486803519
CatBoost_r49,19,5,83,0.8821656050955414,0.8181947365429432,0.8821656050955414,,0.842008797653959,0.8821656050955414,0.8821656050955414,0.8842892627400952,0.8290741639816981,,0.81685720976827,0.2680172572339011,0.9375
CatBoost_r5,19,5,83,0.8789808917197452,0.8133445945945945,0.8789808917197452,,0.8399926686217009,0.8789808917197452,0.8789808917197452,0.881446620623816,0.8253512880562061,,0.8328066293027985,0.2571193547302519,0.9419599217986314
CatBoost_r50,19,5,83,0.8694267515923567,0.7993271788452512,0.8694267515923567,,0.8506231671554252,0.8694267515923567,0.8694267515923567,0.8745584992459335,0.8196186126017571,,0.8203314166012657,0.26370660333185497,0.9393939393939394
CatBoost_r6,19,5,83,0.89171974522293,0.8281644238856181,0.89171974522293,,0.8814149560117301,0.89171974522293,0.89171974522293,0.8957680610546853,0.8497184684684684,,0.8466436023071059,0.2512539672699011,0.9478250244379276
CatBoost_r60,19,5,83,0.8853503184713376,0.8202457264957265,0.8853503184713376,,0.866263440860215,0.8853503184713376,0.8853503184713376,0.8891821841417096,0.8393679304268744,,0.8427168492116013,0.25834907127913287,0.9434872922776147
CatBoost_r69,19,5,83,0.8821656050955414,0.8159010226249139,0.8821656050955414,,0.864247311827957,0.8821656050955414,0.8821656050955414,0.8863402293793559,0.8356881214024072,,0.8261942437304158,0.26079494367297623,0.9402492668621701
CatBoost_r70,19,5,83,0.8853503184713376,0.8231749311294766,0.8853503184713376,,0.844024926686217,0.8853503184713376,0.8853503184713376,0.8871407660267099,0.8328305235137533,,0.7873856221248245,0.2792333177907829,0.9326735092864125
CatBoost_r86,19,5,83,0.8789808917197452,0.8122012168622339,0.8789808917197452,,0.8511119257086999,0.8789808917197452,0.8789808917197452,0.8825231176852486,0.8287993572084482,,0.7921715296331252,0.2999065481688039,0.9210043988269794
CatBoost_r9,19,5,83,0.8726114649681529,0.8036723163841808,0.8726114649681529,,0.8415200391006843,0.8726114649681529,0.8726114649681529,0.8763401238792091,0.8197887970615243,,0.7937828377681019,0.2978192274221828,0.9268695014662757
ExtraTreesEntr,19,5,83,0.8662420382165605,0.8271043771043771,0.8662420382165605,,0.7374144672531769,0.8662420382165605,0.8662420382165605,0.8557066620760888,0.7685503685503685,,0.7447130883274335,0.3252074748799373,0.8940004887585532
ExtraTreesGini,19,5,83,0.8726114649681529,0.8522810218978102,0.8726114649681529,,0.7358870967741935,0.8726114649681529,0.8726114649681529,0.8601608541561051,0.7730065784717703,,0.7498820048504677,0.3226713859646315,0.8966581133919844
ExtraTrees_r126,19,5,83,0.8630573248407644,0.7954531082021121,0.8630573248407644,,0.7854349951124144,0.8630573248407644,0.8630573248407644,0.8618766194810003,0.7902471609886439,,0.7417103857716187,0.34823473187133425,0.8873411534701857
ExtraTrees_r172,19,5,83,0.8694267515923567,0.80538164801113,0.8694267515923567,,0.79502688172043,0.8694267515923567,0.8694267515923567,0.8683009627609537,0.8000031069891722,,0.7777902135701149,0.3324152534493155,0.9047531769305963
ExtraTrees_r178,19,5,83,0.8662420382165605,0.8011392729134665,0.8662420382165605,,0.7874511241446724,0.8662420382165605,0.8662420382165605,0.8646871019108281,0.7939375,,0.7729440695005547,0.3406787825398876,0.9021871945259042
ExtraTrees_r197,19,5,83,0.8726114649681529,0.8353341985723557,0.8726114649681529,,0.7525659824046921,0.8726114649681529,0.8726114649681529,0.8637062586847805,0.7826688815060908,,0.8091456894989955,0.283512582173498,0.9224401270772239
ExtraTrees_r4,19,5,83,0.7834394904458599,0.7116291727140784,0.7834394904458599,,0.7850684261974584,0.7834394904458599,0.7834394904458599,0.7991226770822776,0.7277641778865769,,0.7067250980821707,0.45206061823504606,0.8695625610948191
ExtraTrees_r42,19,5,83,0.8789808917197452,0.8535353535353536,0.8789808917197452,,0.7565982404692082,0.8789808917197452,0.8789808917197452,0.869448884735509,0.7905931905931907,,0.7944812435809944,0.2930022244950584,0.9146810850439884
ExtraTrees_r49,19,5,83,0.8726114649681529,0.8522810218978102,0.8726114649681529,,0.7358870967741935,0.8726114649681529,0.8726114649681529,0.8601608541561051,0.7730065784717703,,0.7498820048504677,0.3226713859646315,0.8966581133919844
KNeighborsDist,19,5,83,0.8089171974522293,0.7114375,0.8089171974522293,,0.7066837732160313,0.8089171974522293,0.8089171974522293,0.8078310301470458,0.7089898053753475,,0.5988597307905645,0.889539929145131,0.8163184261974585
KNeighborsUnif,19,5,83,0.8089171974522293,0.7114375,0.8089171974522293,,0.7066837732160313,0.8089171974522293,0.8089171974522293,0.8078310301470458,0.7089898053753475,,0.542236416676769,0.889487534773451,0.811766862170088
LightGBM,19,5,83,0.8694267515923567,0.799263498119006,0.8694267515923567,,0.8450635386119256,0.8694267515923567,0.8694267515923567,0.8740526866095566,0.8179246750675322,,0.7939012485478737,0.2822941967759076,0.9346896383186706
LightGBMLarge,19,5,83,0.8853503184713376,0.8312852022529442,0.8853503184713376,,0.8162267839687194,0.8853503184713376,0.8853503184713376,0.8840175159235669,0.823375,,0.7995717183753697,0.282238928841247,0.9180107526881719
LightGBMXT,19,5,83,0.8694267515923567,0.7998605299860531,0.8694267515923567,,0.8283846529814272,0.8694267515923567,0.8694267515923567,0.8723874539351226,0.8125154732258582,,0.8114552381218146,0.28308031780223003,0.9289467253176931
LightGBM_r121,19,5,83,0.8789808917197452,0.8141643709825528,0.8789808917197452,,0.8344330400782014,0.8789808917197452,0.8789808917197452,0.8808708085837491,0.8235433303756285,,0.8117316563072342,0.27089281994547243,0.9336510263929619
LightGBM_r130,19,5,83,0.8280254777070064,0.7523694390715667,0.8280254777070064,,0.8188538611925709,0.8280254777070064,0.8280254777070064,0.8379287114159726,0.7735576923076923,,0.6739234347491854,0.3841628288551778,0.8842253176930596
LightGBM_r131,19,5,83,0.8694267515923567,0.7998605299860531,0.8694267515923567,,0.8283846529814272,0.8694267515923567,0.8694267515923567,0.8723874539351226,0.8125154732258582,,0.7965939471401325,0.2777344461374186,0.9323069403714566
LightGBM_r135,19,5,83,0.8248407643312102,0.7410321623483282,0.8248407643312102,,0.7779203323558163,0.8248407643312102,0.8248407643312102,0.8310462869152587,0.7557526128954701,,0.6756995476150354,0.3858223492324764,0.8717008797653959
LightGBM_r143,19,5,83,0.8726114649681529,0.8036723163841808,0.8726114649681529,,0.8415200391006843,0.8726114649681529,0.8726114649681529,0.8763401238792091,0.8197887970615243,,0.7965302435988115,0.28313464861958026,0.9320625610948192
LightGBM_r15,19,5,83,0.8980891719745223,0.8398648648648648,0.8980891719745223,,0.8687683284457478,0.8980891719745223,0.8980891719745223,0.9001655752621609,0.8529274004683841,,0.8445805155682371,0.25042747380160413,0.9384164222873901
LightGBM_r161,19,5,83,0.8694267515923567,0.8003467288125959,0.8694267515923567,,0.8228250244379276,0.8694267515923567,0.8694267515923567,0.8717799938471325,0.8105956952229627,,0.8051851664592405,0.2729476819982212,0.9329789833822091
LightGBM_r188,19,5,83,0.8885350318471338,0.8271187404081168,0.8885350318471338,,0.8516006842619745,0.8885350318471338,0.8885350318471338,0.8905438971865766,0.8383133983610658,,0.8373472912297403,0.25921345902151177,0.9387218963831867
LightGBM_r196,19,5,83,0.8885350318471338,0.8282907320466006,0.8885350318471338,,0.846041055718475,0.8885350318471338,0.8885350318471338,0.8900015235416538,0.8366212258611205,,0.8379486786875839,0.24960504954267063,0.9423875855327468
LightGBM_r30,19,5,83,0.8757961783439491,0.8092707326777695,0.8757961783439491,,0.8324169110459433,0.8757961783439491,0.8757961783439491,0.8780346282936139,0.8198349296023304,,0.80841405493905,0.27965654053780825,0.9292521994134897
LightGBM_r42,19,5,83,0.8789808917197452,0.8141643709825528,0.8789808917197452,,0.8344330400782014,0.8789808917197452,0.8789808917197452,0.8808708085837491,0.8235433303756285,,0.8319445989845569,0.2529119591301403,0.9407991202346041
LightGBM_r94,19,5,83,0.8630573248407644,0.7909200504137213,0.8630573248407644,,0.824352394916911,0.8630573248407644,0.8630573248407644,0.8667713926365183,0.8053204527431331,,0.7616779785453216,0.32276522495371085,0.9109848484848485
LightGBM_r96,19,5,83,0.8184713375796179,0.7375031210986267,0.8184713375796179,,0.7905669599217986,0.8184713375796179,0.8184713375796179,0.8275261056144174,0.7558753324694809,,0.7037275306906263,0.38055202791947984,0.886852394916911
NeuralNetFastAI,19,5,83,0.8471337579617835,0.7692037470725995,0.8471337579617835,,0.7809139784946236,0.8471337579617835,0.8471337579617835,0.8487603834449734,0.7747489239598279,,0.6433005079687839,0.43609718310796197,0.854227761485826
NeuralNetFastAI_r100,19,5,83,0.8280254777070064,0.7537270642201834,0.8280254777070064,,0.8244134897360704,0.8280254777070064,0.8280254777070064,0.8384133839971568,0.7753934191702432,,0.6427551897898219,0.5324337506613313,0.8804985337243403
NeuralNetFastAI_r102,19,5,83,0.8184713375796179,0.726901927608919,0.8184713375796179,,0.7294110459433041,0.8184713375796179,0.8184713375796179,0.8189704138748725,0.7281385281385282,,0.5794025625645309,0.4457314273945653,0.8588098729227761
NeuralNetFastAI_r103,19,5,83,0.8152866242038217,0.7279914529914531,0.8152866242038217,,0.760752688172043,0.8152866242038217,0.8152866242038217,0.821460185561643,0.7412038879099642,,0.6015888250243094,0.4919824722264819,0.843475073313783
NeuralNetFastAI_r11,19,5,83,0.7515923566878981,0.6760250362844702,0.7515923566878981,,0.7371089931573802,0.7515923566878981,0.7515923566878981,0.7695818943002597,0.6877294981640147,,0.5657072605444107,0.5896484452963343,0.7961876832844575
NeuralNetFastAI_r111,19,5,83,0.8343949044585988,0.751246719160105,0.8343949044585988,,0.7339320625610948,0.8343949044585988,0.8343949044585988,0.8314415978790328,0.7418579649655347,,0.5446067424771144,0.46323293493666884,0.8244745845552298
NeuralNetFastAI_r127,19,5,83,0.821656050955414,0.7306034482758621,0.821656050955414,,0.7091886608015641,0.821656050955414,0.821656050955414,0.8173184485080929,0.7186379928315412,,0.5898026374735488,0.47050997318166154,0.8505009775171066
NeuralNetFastAI_r134,19,5,83,0.7866242038216561,0.6843346785653385,0.7866242038216561,,0.6981304985337243,0.7866242038216561,0.7866242038216561,0.790469746042875,0.690485648291183,,0.509397463195145,0.7620798613724764,0.7877565982404692
NeuralNetFastAI_r138,19,5,83,0.8439490445859873,0.7659884491071902,0.8439490445859873,,0.8066959921798631,0.8439490445859873,0.8439490445859873,0.8494776010699577,0.7823977823977823,,0.6714025941853323,0.4810011192702948,0.8578934506353861
NeuralNetFastAI_r143,19,5,83,0.8375796178343949,0.7553628618043386,0.8375796178343949,,0.7581867057673509,0.8375796178343949,0.8375796178343949,0.8380261597827806,0.7567555251765778,,0.6469209066274306,0.34853144285313276,0.8773216031280547
NeuralNetFastAI_r145,19,5,83,0.8407643312101911,0.7600430416068866,0.8407643312101911,,0.7657624633431085,0.8407643312101911,0.8407643312101911,0.8416303176861766,0.7628255483715028,,0.6346117377163161,0.4863213144046575,0.8342497556207233
NeuralNetFastAI_r156,19,5,83,0.856687898089172,0.7880026586905948,0.856687898089172,,0.7647238514173997,0.856687898089172,0.856687898089172,0.8536723607400184,0.7752683896620278,,0.7177345065135872,0.34805852344444327,0.8874022482893451
NeuralNetFastAI_r160,19,5,83,0.8121019108280255,0.7296629213483146,0.8121019108280255,,0.780975073313783,0.8121019108280255,0.8121019108280255,0.821474390021941,0.7473095546613926,,0.5680630264783952,0.5719476255139914,0.8376710654936461
NeuralNetFastAI_r172,19,5,83,0.8471337579617835,0.7703125,0.8471337579617835,,0.764235092864125,0.8471337579617835,0.8471337579617835,0.8462648241176367,0.7671918443002781,,0.6246093740171486,0.41172782866312596,0.8517839687194526
NeuralNetFastAI_r187,19,5,83,0.8407643312101911,0.7632890365448506,0.8407643312101911,,0.7324046920821115,0.8407643312101911,0.8407643312101911,0.8358117541986504,0.7456748525886088,,0.6275521735208437,0.37468582993579996,0.8752443792766373
NeuralNetFastAI_r191,19,5,83,0.8152866242038217,0.7249436936936937,0.8152866242038217,,0.7440738025415445,0.8152866242038217,0.8152866242038217,0.8190501051626666,0.7334309133489462,,0.6070465423375317,0.5465371296851783,0.8094452590420332
NeuralNetFastAI_r194,19,5,83,0.8121019108280255,0.7243946378424204,0.8121019108280255,,0.758736559139785,0.8121019108280255,0.8121019108280255,0.8187587441454592,0.7379891665605951,,0.5794838831152117,0.5455899258681627,0.8300953079178885
NeuralNetFastAI_r37,19,5,83,0.821656050955414,0.7307987711213517,0.821656050955414,,0.720307917888563,0.821656050955414,0.821656050955414,0.8195828025477707,0.72525,,0.5889565440910216,0.46493504542484276,0.8627199413489736
NeuralNetFastAI_r4,19,5,83,0.821656050955414,0.7306893687707641,0.821656050955414,,0.7036290322580645,0.821656050955414,0.821656050955414,0.8161091647024884,0.715155834899242,,0.6324648650970948,0.41655602827650345,0.8481793743890519
NeuralNetFastAI_r65,19,5,83,0.856687898089172,0.7823168392788646,0.856687898089172,,0.8147605083088953,0.856687898089172,0.856687898089172,0.8605747132242634,0.7962655900800231,,0.7565880940893215,0.34587293356687676,0.9142839687194526
NeuralNetFastAI_r69,19,5,83,0.8535031847133758,0.780125,0.8535031847133758,,0.7738269794721407,0.8535031847133758,0.8535031847133758,0.8526704564460683,0.7768921841210998,,0.6118258472079687,0.4652483785437122,0.8252077223851417
NeuralNetFastAI_r88,19,5,83,0.8439490445859873,0.767131937520771,0.8439490445859873,,0.7455400782013686,0.8439490445859873,0.8439490445859873,0.8406654594724645,0.7552922465208747,,0.6001066365517187,0.43479535320958684,0.8205645161290323
NeuralNetFastAI_r95,19,5,83,0.8630573248407644,0.7954531082021121,0.8630573248407644,,0.7854349951124144,0.8630573248407644,0.8630573248407644,0.8618766194810003,0.7902471609886439,,0.5973249328431975,0.5388826044613108,0.8149437927663734
NeuralNetTorch,19,5,83,0.8598726114649682,0.7899375,0.8598726114649682,,0.7834188660801564,0.8598726114649682,0.8598726114649682,0.8590760887745004,0.7865925239419216,,0.6737221402091734,0.8634949212265265,0.8731671554252198
NeuralNetTorch_r1,19,5,83,0.8312101910828026,0.746802705621554,0.8312101910828026,,0.7652737047898338,0.8312101910828026,0.8312101910828026,0.8342521871682443,0.7551602889467568,,0.6211902374095569,0.6225255020574498,0.8622922776148583
NeuralNetTorch_r121,19,5,83,0.8343949044585988,0.7589227774172616,0.8343949044585988,,0.6950146627565982,0.8343949044585988,0.8343949044585988,0.8228181362902144,0.7174695459579181,,0.5954508892649728,0.8619179268069169,0.8433528836754642
NeuralNetTorch_r135,19,5,83,0.7898089171974523,0.6995614035087719,0.7898089171974523,,0.7390640273704789,0.7898089171974523,0.7898089171974523,0.7992214988576726,0.7135670057496684,,0.5438977080494821,0.4818877018486827,0.8159213098729229
NeuralNetTorch_r14,19,5,83,0.8503184713375797,0.7821513771416179,0.8503184713375797,,0.7384530791788856,0.8503184713375797,0.8503184713375797,0.8440540432257897,0.7563520496607288,,0.6779275300687513,0.43757942786124054,0.886119257086999
NeuralNetTorch_r143,19,5,83,0.8057324840764332,0.7336999033727511,0.8057324840764332,,0.8103005865102639,0.8057324840764332,0.8057324840764332,0.8191685004089535,0.7530778254760155,,0.6797091649596406,0.4511516954837949,0.8749389051808406
NeuralNetTorch_r158,19,5,83,0.7898089171974523,0.7146226415094339,0.7898089171974523,,0.783541055718475,0.7898089171974523,0.7898089171974523,0.8041045218973771,0.731832298136646,,0.5297757673199375,0.5959793602507621,0.8409090909090908
NeuralNetTorch_r185,19,5,83,0.8280254777070064,0.7447649572649573,0.8280254777070064,,0.7799364613880744,0.8280254777070064,0.8280254777070064,0.8337732762125641,0.7590518956403114,,0.668760919186605,0.5098396454832631,0.8789100684261975
NeuralNetTorch_r19,19,5,83,0.8503184713375797,0.7788586251621271,0.8503184713375797,,0.7495723362658846,0.8503184713375797,0.8503184713375797,0.8461761136498923,0.7624084359655479,,0.7051687262867562,0.5257864578793221,0.8957111436950147
NeuralNetTorch_r197,19,5,83,0.8375796178343949,0.7554917985277922,0.8375796178343949,,0.7693059628543499,0.8375796178343949,0.8375796178343949,0.8397165057321243,0.7619337862547757,,0.6724060699328575,0.4359290851571975,0.8775659824046921
NeuralNetTorch_r22,19,5,83,0.821656050955414,0.7310625,0.821656050955414,,0.7258675464320625,0.821656050955414,0.821656050955414,0.8206422948039095,0.7283904850169911,,0.6565661371503843,0.4250690727490305,0.8719452590420332
NeuralNetTorch_r30,19,5,83,0.8057324840764332,0.7203149526558307,0.8057324840764332,,0.7658235581622679,0.8057324840764332,0.8057324840764332,0.8147702339400393,0.7364430684554524,,0.5925604213476957,0.5244658253259976,0.8304007820136852
NeuralNetTorch_r31,19,5,83,0.8439490445859873,0.7693576693576694,0.8439490445859873,,0.7344208211143695,0.8439490445859873,0.8439490445859873,0.8385486798029668,0.7491971897566303,,0.5848182583703982,0.5492242352135749,0.8360826001955034
NeuralNetTorch_r36,19,5,83,0.8503184713375797,0.7775672981056829,0.8503184713375797,,0.7551319648093842,0.8503184713375797,0.8503184713375797,0.8471689101062414,0.7652803180914514,,0.6618222317681782,0.35861968679405976,0.8853861192570871
NeuralNetTorch_r41,19,5,83,0.8439490445859873,0.7646507133519014,0.8439490445859873,,0.7844574780058651,0.8439490445859873,0.8439490445859873,0.846761456061207,0.773638757705492,,0.6170781549852252,0.5723152053153933,0.8690127077223851
NeuralNetTorch_r71,19,5,83,0.8598726114649682,0.7958887043189369,0.8598726114649682,,0.7611803519061584,0.8598726114649682,0.8598726114649682,0.8555143436948123,0.7761938702779758,,0.6865808380801518,0.41669578141086044,0.8805596285434996
NeuralNetTorch_r76,19,5,83,0.8662420382165605,0.797584887613582,0.8662420382165605,,0.8041300097751711,0.8662420382165605,0.8662420382165605,0.8669694668563882,0.8007734606320623,,0.6908326924690286,0.4972587444777236,0.9042644183773215
NeuralNetTorch_r79,19,5,83,0.8375796178343949,0.7553682342502219,0.8375796178343949,,0.7637463343108504,0.8375796178343949,0.8375796178343949,0.8388901090855847,0.7593869731800766,,0.6366001284882349,0.5359795483793875,0.8711510263929618
NeuralNetTorch_r86,19,5,83,0.856687898089172,0.7914004914004914,0.856687898089172,,0.7536045943304008,0.856687898089172,0.856687898089172,0.851728379410888,0.7696708885520074,,0.6077017151497461,1.2026924312545728,0.8530058651026392
NeuralNetTorch_r87,19,5,83,0.8407643312101911,0.7628364389233955,0.8407643312101911,,0.8102394916911047,0.8407643312101911,0.8407643312101911,0.8473203102097379,0.7810320781032078,,0.6117141739185032,0.4821821566831587,0.8788489736070381
NeuralNetTorch_r89,19,5,83,0.8471337579617835,0.7718503937007875,0.8471337579617835,,0.7531158357771262,0.8471337579617835,0.8471337579617835,0.844407628811415,0.7617150445835705,,0.5996319990380723,0.5845236358173752,0.8845307917888563
